Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Dak Prescott\PresDa01,DAL,18,27,247,3,1,2,14,0,117.4,1,6,0,6,0,0,0,0,0,2,1
Ezekiel Elliott\ElliEz00,DAL,0,0,0,0,0,0,0,0,,28,157,0,29,4,2,17,0,15,0,0
Lucky Whitehead\WhitLu00,DAL,0,0,0,0,0,0,0,0,,1,26,0,26,1,1,35,0,35,0,0
Alfred Morris\MorrAl00,DAL,0,0,0,0,0,0,0,0,,3,2,0,1,0,0,0,0,0,0,0
Terrance Williams\WillTe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,75,0,42,0,0
Cole Beasley\BeasCo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,58,2,19,0,0
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,42,0,14,0,0
Brice Butler\ButlBr00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,20,1,20,0,0
Aaron Rodgers\RodgAa00,GNB,31,42,294,1,1,1,0,25,90.8,3,7,0,9,0,0,0,0,0,2,1
Eddie Lacy\LacyEd00,GNB,0,0,0,0,0,0,0,0,,17,65,0,25,1,1,6,0,6,0,0
Ty Montgomery\MontTy01,GNB,0,0,0,0,0,0,0,0,,3,6,0,6,12,10,98,0,15,2,1
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,68,0,25,1,1
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,53,1,17,0,0
Davante Adams\AdamDa01,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,34,0,22,0,0
Richard Rodgers\RodgRi00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,12,0,0
Jeff Janis\JaniJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,8,0,0
Justin Perillo\PeriJu00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Aaron Ripkowski\RipkAa00,GNB,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,2,0,2,0,0
Jared Abbrederis\AbbrJa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
