Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Russell Wilson\WilsRu00,SEA,18,34,153,1,1,3,14,27,62.5,8,20,0,5,0,0,0,0,0,1,1
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,21,85,0,11,2,2,12,0,7,1,0
Robert Turbin\TurbRo00,SEA,0,0,0,0,0,0,0,0,,2,5,0,4,1,1,2,0,2,0,0
Leon Washington\WashLe00,SEA,0,0,0,0,0,0,0,0,,2,5,0,3,0,0,0,0,0,0,0
Braylon Edwards\EdwaBr00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,43,0,16,0,0
Zach Miller\MillZa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,40,0,27,0,0
Sidney Rice\RiceSi01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,36,1,11,0,0
Charly Martin\MartCh00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,5,0,4,0,0
Anthony McCoy\McCoAn00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ben Obomanu\ObomBe00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
John Skelton\SkelJo00,ARI,14,28,149,0,1,1,5,23,51.0,1,2,0,2,0,0,0,0,0,1,0
Kevin Kolb\KolbKe00,ARI,6,8,66,1,0,0,0,23,138.5,1,-1,0,-1,0,0,0,0,0,0,0
Andre Roberts\RobeAn00,ARI,0,0,0,0,0,0,0,0,,1,15,0,15,9,5,54,1,19,0,0
Beanie Wells\WellCh00,ARI,0,0,0,0,0,0,0,0,,7,14,0,9,0,0,0,0,0,0,0
Ryan Williams\WillRy00,ARI,0,0,0,0,0,0,0,0,,8,9,0,4,3,2,17,0,12,1,1
LaRod Stephens-Howling\StepLa00,ARI,0,0,0,0,0,0,0,0,,2,4,1,3,1,1,4,0,4,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,63,0,23,0,0
Early Doucet\DoucEa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,37,0,18,0,0
Todd Heap\HeapTo00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,32,0,13,0,0
Jeff King\KingJe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,8,0,5,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Anthony Sherman\SherAn00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
