Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Joe Flacco\FlacJo00,BAL,25,50,347,2,5,4,26,74,46.4,0,0,0,0,0,0,0,0,0,0,0
Ray Rice\RiceRa00,BAL,0,0,0,0,0,0,0,0,,5,17,0,7,1,0,0,0,0,0,0
Bernard Pierce\PierBe00,BAL,0,0,0,0,0,0,0,0,,4,7,0,3,1,1,2,0,2,0,0
Torrey Smith\SmitTo02,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,166,1,74,0,0
Deonte Thompson\ThomDe04,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,50,0,33,0,0
Tandon Doss\DossTa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,47,0,24,0,0
Marlon Brown\BrowMa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,34,1,14,0,0
Dallas Clark\ClarDa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,34,0,17,0,0
Ed Dickson\DickEd00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,8,0,0
Vonta Leach\LeacVo00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0
EJ Manuel\ManuEJ00,BUF,10,22,167,1,2,2,20,42,48.9,11,1,0,5,0,0,0,0,0,2,1
Fred Jackson\JackFr02,BUF,0,0,0,0,0,0,0,0,,16,87,1,16,0,0,0,0,0,2,0
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,0,0,0,,23,77,0,10,0,0,0,0,0,0,0
T.J. Graham\GrahT.00,BUF,0,0,0,0,0,0,0,0,,1,14,0,14,3,2,32,0,26,0,0
Robert Woods\WoodRo02,BUF,0,0,0,0,0,0,0,0,,1,13,0,13,8,4,80,1,42,0,0
Tashard Choice\ChoiTa00,BUF,0,0,0,0,0,0,0,0,,3,11,0,7,0,0,0,0,0,0,0
Lee Smith\SmitLe00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,28,0,28,0,0
Scott Chandler\ChanSc00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,28,0,14,0,0
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,-1,0,-1,0,0
