Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ben Roethlisberger\RoetBe00,PIT,36,51,383,1,1,5,26,36,90.6,0,0,0,0,0,0,0,0,0,1,1
Le'Veon Bell\BellLe00,PIT,0,0,0,0,0,0,0,0,,16,57,2,11,5,4,27,0,19,0,0
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,1,10,0,10,13,12,88,0,15,0,0
Jonathan Dwyer\DwyeJo00,PIT,0,0,0,0,0,0,0,0,,2,7,0,7,0,0,0,0,0,0,0
Felix Jones\JoneFe00,PIT,0,0,0,0,0,0,0,0,,2,3,0,2,1,1,4,0,4,0,0
Jerricho Cotchery\CotcJe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,103,1,36,0,0
Heath Miller\MillHe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,70,0,28,0,0
Emmanuel Sanders\SandEm00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,57,0,36,0,0
Markus Wheaton\WheaMa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,26,0,15,0,0
David Johnson\JohnDa05,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Matt Cassel\CassMa00,MIN,16,25,248,2,0,1,0,70,123.4,2,5,0,7,0,0,0,0,0,1,0
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,23,140,2,60,1,0,0,0,0,0,0
Jerome Simpson\SimpJe00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,124,0,51,0,0
Greg Jennings\JennGr00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,92,2,70,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Toby Gerhart\GerhTo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,0,6,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
John Carlson\CarlJo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
Joe Webb\WebbJo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
