Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Cam Newton\NewtCa00,CAR,13,23,201,1,0,0,0,82,100.1,8,37,1,11,0,0,0,0,0,0,0
Jonathan Stewart\StewJo00,CAR,0,0,0,0,0,0,0,0,,10,51,0,21,1,1,6,0,6,0,0
DeAngelo Williams\WillDe02,CAR,0,0,0,0,0,0,0,0,,6,37,1,30,0,0,0,0,0,0,0
Mike Tolbert\TolbMi00,CAR,0,0,0,0,0,0,0,0,,3,4,0,3,1,1,7,0,7,0,0
Armanti Edwards\EdwaAr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,82,0,82,0,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,48,0,17,0,0
Steve Smith\SmitSt01,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,41,1,19,0,0
Gary Barnidge\BarnGa01,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Louis Murphy\MurpLo00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
Kealoha Pilares\PilaKe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Robert Griffin\GrifRo01,WAS,23,39,215,0,0,4,29,25,74.2,11,53,0,9,0,0,0,0,0,0,0
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,13,76,0,18,1,0,0,0,0,0,0
Josh Morgan\MorgJo00,WAS,0,0,0,0,0,0,0,0,,1,9,0,9,12,6,46,0,16,0,0
Evan Royster\RoysEv00,WAS,0,0,0,0,0,0,0,0,,4,6,1,3,4,3,30,0,17,0,0
Darrel Young\YounDa01,WAS,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Brandon Banks\BankBr00,WAS,0,0,0,0,0,0,0,0,,1,3,0,3,2,2,-7,0,2,0,0
Dezmon Briscoe\BrisDe00,WAS,0,0,0,0,0,0,0,0,,1,1,0,1,1,1,8,0,8,0,0
Logan Paulsen\PaulLo00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,59,0,19,0,0
Leonard Hankerson\HankLe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,49,0,25,0,0
Niles Paul\PaulNi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,22,0,22,0,0
Aldrick Robinson\RobiAl00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
Santana Moss\MossSa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0
Chris Cooley\CoolCh00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
