Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matthew Stafford\StafMa00,DET,22,33,285,0,0,1,0,38,93.6,2,-2,0,-1,0,0,0,0,0,0,0
Joique Bell\BellJo01,DET,0,0,0,0,0,0,0,0,,13,73,1,14,4,3,36,0,14,0,0
Mikel Leshoure\LeshMi00,DET,0,0,0,0,0,0,0,0,,16,70,3,14,2,0,0,0,0,0,0
Kevin Smith\SmitKe02,DET,0,0,0,0,0,0,0,0,,3,8,0,5,1,1,9,0,9,0,0
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,129,0,38,0,0
Ryan Broyles\BroyRy00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,52,0,13,0,0
Tony Scheffler\ScheTo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,28,0,28,0,0
Titus Young\YounTi00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,20,0,17,0,0
Brandon Pettigrew\PettBr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0
Will Heller\HellWi00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Blaine Gabbert\GabbBl00,JAX,27,38,220,2,2,1,5,25,81.0,3,4,0,2,0,0,0,0,0,0,0
Rashad Jennings\JennRa00,JAX,0,0,0,0,0,0,0,0,,12,45,0,8,4,3,7,0,4,0,0
Jalen Parmele\ParmJa00,JAX,0,0,0,0,0,0,0,0,,5,15,0,5,1,1,8,0,8,0,0
Cecil Shorts\ShorCe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,56,0,25,0,0
Laurent Robinson\RobiLa01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,41,0,10,0,0
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,41,0,20,0,0
Micheal Spurlock\SpurMi00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,35,1,13,0,0
Justin Blackmon\BlacJu00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,32,1,12,0,0
