Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,30,44,269,1,2,6,42,25,73.0,1,-1,0,-1,0,0,0,0,0,0,
Pierre Thomas\ThomPi00,NOR,0,0,0,0,0,0,0,0,,7,23,1,9,4,4,11,0,6,0,
Chris Ivory\IvorCh00,NOR,0,0,0,0,0,0,0,0,,6,18,0,6,0,0,0,0,0,0,
Darren Sproles\SproDa00,NOR,0,0,0,0,0,0,0,0,,6,16,0,6,7,6,60,0,21,0,
Lance Moore\MoorLa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,74,1,17,0,
Marques Colston\ColsMa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,50,0,25,0,
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,39,0,13,0,
Jed Collins\CollJe01,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,15,0,14,0,
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,8,0,
Devery Henderson\HendDe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,8,0,8,0,
A.J. Feeley\FeelA.00,STL,20,37,175,1,0,4,35,17,75.8,2,5,0,6,0,0,0,0,0,1,
Steven Jackson\JackSt00,STL,0,0,0,0,0,0,0,0,,25,159,2,32,5,4,32,0,15,0,
Brandon Gibson\GibsBr00,STL,0,0,0,0,0,0,0,0,,1,11,0,11,6,2,27,0,14,0,
Greg Salas\SalaGr00,STL,0,0,0,0,0,0,0,0,,1,8,0,8,6,5,47,0,17,1,
Brandon Lloyd\LloyBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,13,6,53,1,16,0,
Austin Pettis\PettAu00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,
Billy Bajema\BajeBi00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,
Michael Hoomanawanui\HoomMi00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Cadillac Williams\WillCa02,STL,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,
