Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tom Brady\BradTo00,NWE,24,35,198,2,0,3,28,23,101.8,0,0,0,0,0,0,0,0,0,1,
Kevin Faulk\FaulKe00,NWE,0,0,0,0,0,0,0,0,,6,32,0,9,5,5,20,0,18,0,
BenJarvus Green-Ellis\GreeBe00,NWE,0,0,0,0,0,0,0,0,,5,9,0,3,0,0,0,0,0,0,
Aaron Hernandez\HernAa00,NWE,0,0,0,0,0,0,0,0,,1,2,0,2,4,2,9,1,8,0,
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,94,0,23,0,
Wes Welker\WelkWe00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,39,0,10,0,
Deion Branch\BranDe00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,36,1,16,0,
Taylor Price\PricTa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Chad Johnson\JohnCh01,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Ben Roethlisberger\RoetBe00,PIT,36,50,365,2,1,5,36,26,97.5,2,1,0,2,0,0,0,0,0,1,
Rashard Mendenhall\MendRa00,PIT,0,0,0,0,0,0,0,0,,13,70,0,18,4,3,22,0,12,0,
Mewelde Moore\MoorMe00,PIT,0,0,0,0,0,0,0,0,,1,16,0,16,2,2,29,1,24,0,
Isaac Redman\RedmIs20,PIT,0,0,0,0,0,0,0,0,,7,11,0,5,2,1,5,0,5,0,
Heath Miller\MillHe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,85,0,19,0,
Emmanuel Sanders\SandEm00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,70,0,26,0,
Mike Wallace\WallMi00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,70,0,16,0,
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,15,9,67,1,19,0,
Jerricho Cotchery\CotcJe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,
David Johnson\JohnDa05,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,
Weslye Saunders\SaunWe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
