Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Andy Dalton\DaltAn00,CIN,23,30,366,1,1,7,42,54,114.0,3,7,0,5,0,0,0,0,0,0,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,9,31,1,12,0,0,0,0,0,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,5,25,0,11,4,2,5,0,4,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,12,180,1,54,0,0
Brandon LaFell\LaFeBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,91,0,49,0,0
C.J. Uzomah\UzomC.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,59,0,54,0,0
Tyler Boyd\BoydTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,24,0,14,0,0
James Wright\WrigJa03,CIN,0,0,0,0,0,0,0,0,,2,-6,0,2,1,1,7,0,7,0,0
Ryan Fitzpatrick\FitzRy00,NYJ,19,35,189,2,1,1,1,24,77.0,4,15,0,9,0,0,0,0,0,1,0
Matt Forte\FortMa00,NYJ,0,0,0,0,0,0,0,0,,22,96,0,14,7,5,59,0,24,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,4,41,0,16,4,2,7,0,7,0,0
Quincy Enunwa\EnunQu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,54,1,23,0,0
Eric Decker\DeckEr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,37,1,22,0,0
Brandon Marshall\MarsBr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,32,0,18,0,0
