Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Philip Rivers\RivePh00,SDG,21,27,241,2,1,4,18,0,113.1,1,5,0,5,0,0,0,0,0,1,1
Melvin Gordon\GordMe00,SDG,0,0,0,0,0,0,0,0,,16,88,0,27,1,1,10,0,10,0,0
Danny Woodhead\WoodDa02,SDG,0,0,0,0,0,0,0,0,,7,36,0,9,6,6,68,0,19,0,0
Branden Oliver\OlivBr01,SDG,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Malcom Floyd\FloyMa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,55,1,40,0,0
Ladarius Green\GreeLa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,47,0,12,0,0
Steve Johnson\JohnSt00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,45,1,15,0,0
Keenan Allen\AlleKe00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,13,1,1
Andy Dalton\DaltAn00,CIN,16,26,214,3,0,0,0,0,126.1,5,10,0,6,0,0,0,0,0,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,20,123,0,26,3,3,16,0,9,0,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,10,39,0,9,1,1,2,0,2,2,2
Marvin Jones\JoneMa02,CIN,0,0,0,0,0,0,0,0,,1,3,0,3,5,2,48,1,45,0,0
Tyler Eifert\EifeTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,49,1,15,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,45,1,23,0,0
Jake Fisher\FishJa00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,31,0,31,0,0
Mohamed Sanu\SanuMo00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0
Rex Burkhead\BurkRe00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
Ryan Hewitt\HewiRy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
