Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Schaub\SchaMa00,HOU,19,35,173,0,3,1,6,19,32.2,0,0,0,0,0,0,0,0,0,0,0
T.J. Yates\YateT.00,HOU,3,5,15,0,0,0,0,5,64.6,1,0,0,0,0,0,0,0,0,0,0
Arian Foster\FostAr00,HOU,0,0,0,0,0,0,0,0,,21,98,0,17,5,4,20,0,9,0,0
Ben Tate\TateBe00,HOU,0,0,0,0,0,0,0,0,,7,28,0,11,2,2,12,0,8,1,1
Cierre Wood\WoodCi00,HOU,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0
Owen Daniels\DaniOw00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,60,0,19,0,0
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,10,3,39,0,19,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,18,0,0
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,15,0,9,0,0
Keshawn Martin\MartKe01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
DeVier Posey\PoseDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Greg Jones\JoneGr01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Colin Kaepernick\KaepCo00,SFO,6,15,113,1,0,1,6,64,89.0,1,14,0,14,0,0,0,0,0,0,0
Frank Gore\GoreFr00,SFO,0,0,0,0,0,0,0,0,,17,81,1,26,0,0,0,0,0,0,0
LaMichael James\JameLa00,SFO,0,0,0,0,0,0,0,0,,4,31,0,11,0,0,0,0,0,0,0
Kendall Hunter\HuntKe00,SFO,0,0,0,0,0,0,0,0,,5,29,0,13,0,0,0,0,0,0,0
Kyle Williams\WillKy01,SFO,0,0,0,0,0,0,0,0,,1,13,0,13,0,0,0,0,0,0,0
Anthony Dixon\DixoAn00,SFO,0,0,0,0,0,0,0,0,,5,12,1,6,0,0,0,0,0,0,0
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,88,1,64,0,0
Anquan Boldin\BoldAn00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,21,0,12,0,0
Bruce Miller\MillBr02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Jonathan Baldwin\BaldJo00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Colt McCoy\McCoCo00,SFO,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0
