Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Aaron Rodgers\RodgAa00,GNB,30,39,313,2,0,0,0,50,116.7,6,26,0,16,0,0,0,0,0,0,0
James Starks\StarJa00,GNB,0,0,0,0,0,0,0,0,,17,41,0,8,5,5,27,0,8,0,0
Christine Michael\MichCh00,GNB,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Ty Montgomery\MontTy01,GNB,0,0,0,0,0,0,0,0,,1,2,0,2,2,2,12,0,9,0,0
Aaron Ripkowski\RipkAa00,GNB,0,0,0,0,0,0,0,0,,3,1,1,2,2,2,15,0,9,0,0
Davante Adams\AdamDa01,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,113,2,50,0,0
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,91,0,22,0,0
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,41,0,12,1,0
Jeff Janis\JaniJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Jared Cook\CookJa02,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
Richard Rodgers\RodgRi00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Carson Wentz\WentCa00,PHI,24,36,254,0,1,4,43,24,75.5,4,33,1,17,0,0,0,0,0,0,0
Wendell Smallwood\SmalWe00,PHI,0,0,0,0,0,0,0,0,,9,37,0,9,1,1,10,0,10,0,0
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,3,6,0,3,7,5,48,0,17,0,0
Bryce Treggs\TregBr00,PHI,0,0,0,0,0,0,0,0,,1,3,0,3,3,1,11,0,11,0,0
Kenjon Barner\BarnKe00,PHI,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,10,0,10,0,0
Dorial Green-Beckham\GreeDo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,82,0,24,0,0
Jordan Matthews\MattJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,47,0,20,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,36,0,16,0,0
Trey Burton\BurtTr01,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,10,0,9,0,0
