Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Cam Newton\NewtCa00,CAR,14,29,246,2,1,2,17,88,86.3,3,6,1,3,0,0,0,0,0,2,1
Jonathan Stewart\StewJo00,CAR,0,0,0,0,0,0,0,0,,17,96,2,47,1,0,0,0,0,0,0
Fozzy Whittaker\WhitFo00,CAR,0,0,0,0,0,0,0,0,,4,14,0,5,2,0,0,0,0,0,0
Ted Ginn\GinnTe00,CAR,0,0,0,0,0,0,0,0,,1,13,0,13,10,4,115,1,88,0,0
Kelvin Benjamin\BenjKe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,53,1,44,0,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,45,0,20,0,0
Devin Funchess\FuncDe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,11,0,0
Mike Tolbert\TolbMi00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,7,0,0
Derek Carr\CarrDe02,OAK,26,38,315,2,1,1,5,49,100.2,5,-12,0,1,0,0,0,0,0,2,1
Matt McGloin\McGlMa01,OAK,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0
Latavius Murray\MurrLa00,OAK,0,0,0,0,0,,0,0,,19,45,1,7,4,3,43,0,32,0,0
Jalen Richard\RichJa01,OAK,0,0,0,0,0,,0,0,,7,23,0,9,0,0,0,0,0,0,0
Michael Crabtree\CrabMi00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,13,8,110,0,49,0,0
Clive Walford\WalfCl00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,4,3,43,1,17,0,0
Seth Roberts\RobeSe00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,4,3,31,1,24,0,0
Johnny Holton\HoltJo00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,1,1,30,0,30,0,0
Amari Cooper\CoopAm00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,7,4,22,0,9,0,0
Taiwan Jones\JoneTa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,1,1,15,0,15,0,0
Mychal Rivera\RiveMy00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,2,2,13,0,8,0,0
Jamize Olawale\OlawJa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,1,1,8,0,8,0,0
Andre Holmes\HolmAn00,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
