Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Philip Rivers\RivePh00,SDG,22,30,242,3,1,1,7,52,116.3,0,0,0,0,0,0,0,0,0,0,0
Melvin Gordon\GordMe00,SDG,0,0,0,0,0,0,0,0,,17,70,0,18,4,4,19,0,10,0,0
Dontrelle Inman\InmaDo00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,119,1,52,0,0
Tyrell Williams\WillTy00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,14,8,70,1,21,0,0
Hunter Henry\HenrHu00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,1,12,0,0
Travis Benjamin\BenjTr00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
Jeremy Butler\ButlJe01,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Kenneth Farrow\FarrKe02,SDG,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0
Brock Osweiler\OsweBr00,HOU,22,37,246,0,3,1,7,33,45.6,3,23,1,21,0,0,0,0,0,0,0
Lamar Miller\MillLa01,HOU,0,0,0,0,0,0,0,0,,19,57,0,20,4,3,18,0,11,1,1
Akeem Hunt\HuntAk01,HOU,0,0,0,0,0,0,0,0,,2,19,0,16,0,0,0,0,0,0,0
Jonathan Grimes\GrimJo01,HOU,0,0,0,0,0,0,0,0,,2,14,0,9,0,0,0,0,0,0,0
Braxton Miller\MillBr03,HOU,0,0,0,0,0,0,0,0,,1,1,0,1,3,1,12,0,12,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,70,0,19,0,0
Will Fuller\FullWi01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,60,0,33,1,0
C.J. Fiedorowicz\FiedC.00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,42,0,16,0,0
Ryan Griffin\GrifRy00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,36,0,15,0,0
Stephen Anderson\AndeSt01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
