Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Dak Prescott\PresDa01,DAL,16,25,234,3,0,0,0,72,134.0,4,26,1,13,0,0,0,0,0,0,0
Cooper Rush\RushCo00,DAL,1,2,2,0,0,0,0,2,56.2,2,13,0,15,0,0,0,0,0,0,0
Ezekiel Elliott\ElliEz00,DAL,0,0,0,0,0,0,0,0,,26,147,2,25,3,1,72,1,72,0,0
Rod Smith\SmitRo06,DAL,0,0,0,0,0,0,0,0,,8,61,0,45,2,1,5,0,5,0,0
Alfred Morris\MorrAl00,DAL,0,0,0,0,0,0,0,0,,2,15,0,14,1,1,9,0,9,0,0
Ryan Switzer\SwitRy00,DAL,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,2,0,2,0,0
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,63,1,27,0,0
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,54,1,18,0,0
Cole Beasley\BeasCo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,24,0,24,0,0
Geoff Swaim\SwaiGe00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Terrance Williams\WillTe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
C.J. Beathard\BeatC.00,SFO,22,38,235,0,0,5,48,48,76.1,5,30,1,16,0,0,0,0,0,2,2
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,14,68,0,16,8,4,20,0,11,0,0
Matt Breida\BreiMa00,SFO,0,0,0,0,0,0,0,0,,3,5,0,5,1,0,0,0,0,1,0
Marquise Goodwin\GoodMa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,80,0,48,0,0
Pierre Garcon\GarcPi00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,49,0,19,0,0
Trent Taylor\TaylTr02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,39,0,13,1,1
George Kittle\KittGe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0
Aldrick Robinson\RobiAl00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Garrett Celek\CeleGa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Cole Hikutini\HikuCo00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Kendrick Bourne\BourKe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
