Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jameis Winston\WinsJa00,TAM,32,44,384,3,1,1,6,33,112.3,1,0,0,0,0,0,0,0,0,2,1
Doug Martin\MartDo00,TAM,0,0,0,0,0,0,0,0,,20,49,0,11,3,2,31,0,17,0,0
Bernard Reedy\ReedBe01,TAM,0,0,0,0,0,0,0,0,,1,10,0,10,0,0,0,0,0,0,0
Charles Sims\SimsCh00,TAM,0,0,0,0,0,0,0,0,,2,8,0,5,3,2,7,0,5,0,0
Jacquizz Rodgers\RodgJa00,TAM,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,9,0,9,0,0
O.J. Howard\HowaO.00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,98,2,33,1,0
Mike Evans\EvanMi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,88,1,23,1,0
DeSean Jackson\JackDe00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,73,0,20,0,0
Cameron Brate\BratCa00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,60,0,14,1,0
Adam Humphries\HumpAd00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,0,8,1,1
Chris Godwin\GodwCh00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Tyrod Taylor\TaylTy00,BUF,20,33,268,1,0,1,7,44,96.5,6,53,0,26,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,23,91,2,23,7,5,31,0,12,1,1
Mike Tolbert\TolbMi00,BUF,0,0,0,0,0,0,0,0,,3,29,0,18,1,1,1,0,1,0,0
Deonte Thompson\ThomDe04,BUF,0,0,0,0,0,0,0,0,,1,0,0,0,4,4,107,0,44,0,0
Nick O'Leary\OLeaNi00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,58,0,32,0,0
Logan Thomas\ThomLo00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,22,1,22,0,0
Zay Jones\JoneZa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,9,2,17,0,9,0,0
Andre Holmes\HolmAn00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,11,0,7,0,0
Taiwan Jones\JoneTa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Jordan Matthews\MattJo00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,8,0,0
