Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Alex Smith\SmitAl03,SFO,24,35,204,1,1,3,13,22,81.1,4,26,0,10,0,0,0,0,0,1,1
Frank Gore\GoreFr00,SFO,0,0,0,0,0,0,0,0,,12,63,0,11,2,1,9,0,9,1,1
Mario Manningham\MannMa01,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,56,0,22,0,0
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,53,1,20,0,0
Michael Crabtree\CrabMi00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,40,0,9,0,0
Randy Moss\MossRa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,27,0,12,0,0
Kyle Williams\WillKy01,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,9,0,0
Kendall Hunter\HuntKe00,SFO,0,0,0,0,0,0,0,0,,4,0,0,3,1,1,2,0,2,0,0
Delanie Walker\WalkHu00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
Christian Ponder\PondCh00,MIN,21,35,198,2,0,0,0,24,94.7,7,33,1,23,0,0,0,0,0,0,0
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,25,86,0,20,4,2,21,0,12,1,0
Toby Gerhart\GerhTo00,MIN,0,0,0,0,0,0,0,0,,8,18,0,9,4,2,20,0,14,2,2
Percy Harvin\HarvPe00,MIN,0,0,0,0,0,0,0,0,,1,9,0,9,11,9,89,0,24,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,36,2,16,0,0
Devin Aromashodu\AromDe00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,13,0,0
Michael Jenkins\JenkMi00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,8,0,8,0,0
Allen Reisner\ReisAl00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
John Carlson\CarlJo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Stephen Burton\BurtSt00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
