Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tim Tebow\TeboTi00,DEN,13,29,185,1,3,4,33,47,37.9,10,34,1,12,0,0,0,0,0,2,
Willis McGahee\McGaWi00,DEN,0,0,0,0,0,0,0,0,,15,64,0,24,1,0,0,0,0,0,
Jeremiah Johnson\JohnJe01,DEN,0,0,0,0,0,0,0,0,,6,23,0,8,2,2,19,0,17,0,
Lance Ball\BallLa00,DEN,0,0,0,0,0,0,0,0,,4,12,0,5,3,0,0,0,0,0,
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,76,0,47,0,
Dante Rosario\RosaDa00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,46,0,32,0,
Daniel Fells\FellDa00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,1,17,0,
Matt Willis\WillMa00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,
Virgil Green\GreeVi00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,
Eddie Royal\RoyaEd00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,
Eric Decker\DeckEr00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,
Russ Hochstein\HochRu20,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Ryan Fitzpatrick\FitzRy00,BUF,15,27,196,0,0,1,5,55,78.6,3,22,0,12,0,0,0,0,0,0,
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,0,0,0,,16,111,1,38,3,2,27,0,16,0,
Tashard Choice\ChoiTa00,BUF,0,0,0,0,0,0,0,0,,9,27,0,11,5,1,-8,0,-8,0,
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,92,0,55,0,
David Nelson\NelsDa01,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,41,0,30,0,
Kevin Brock\BrocKe00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,
Derek Hagan\HagaDe00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,0,6,0,
Brad Smith\SmitBr01,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,
Mike Caussin\CausMi00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,
Scott Chandler\ChanSc00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
