Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Carson Palmer\PalmCa00,OAK,24,42,247,1,4,1,7,34,42.6,2,12,0,10,0,0,0,0,0,0,
Shane Lechler\LechSh20,OAK,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,
Michael Bush\BushMi00,OAK,0,0,0,0,0,,0,0,,23,78,1,9,4,3,19,0,9,0,
Marcel Reece\ReecMa00,OAK,0,0,0,0,0,,0,0,,2,12,0,9,4,4,7,0,12,1,
Louis Murphy\MurpLo00,OAK,0,0,0,0,0,,0,0,,1,10,0,10,9,4,70,0,24,0,
Rock Cartwright\CartRo01,OAK,0,0,0,0,0,,0,0,,1,5,0,5,3,2,16,0,9,0,
Darrius Heyward-Bey\HeywDa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,11,5,78,0,34,0,
Kevin Boss\BossKe00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,7,5,43,1,13,0,
Chaz Schilens\SchiCh00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,2,1,14,0,14,0,
T.J. Houshmandzadeh\HousTJ00,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,
Aaron Rodgers\RodgAa00,GNB,17,30,281,2,1,3,20,37,96.7,0,0,0,0,0,0,0,0,0,0,
Matt Flynn\FlynMa00,GNB,0,2,0,0,0,1,6,0,39.6,3,-2,0,0,0,0,0,0,0,0,
Ryan Grant\GranRy00,GNB,0,0,0,0,0,0,0,0,,10,85,2,47,1,1,13,0,13,0,
John Kuhn\KuhnJo00,GNB,0,0,0,0,0,0,0,0,,10,46,0,12,1,0,0,0,0,0,
Brandon Saine\SainBr00,GNB,0,0,0,0,0,0,0,0,,1,7,0,7,2,2,14,0,7,0,
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,81,1,37,0,
Donald Driver\DrivDo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,75,0,28,0,
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,45,0,26,0,
James Jones\JoneJa04,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,29,0,21,0,
Greg Jennings\JennGr00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,20,0,12,0,
Ryan Taylor\TaylRy00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,1,4,0,
Jermichael Finley\FinlJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
D.J. Williams\WillD.00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
