Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Mark Sanchez\SancMa00,NYJ,11,35,119,0,1,2,7,30,30.5,3,3,0,3,0,0,0,0,0,4,
Shonn Greene\GreeSh00,NYJ,0,0,0,0,0,0,0,0,,10,23,0,8,0,0,0,0,0,0,
John Conner\ConnJo00,NYJ,0,0,0,0,0,0,0,0,,3,15,0,13,0,0,0,0,0,0,
Derrick Mason\MasoDe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,37,0,30,0,
Santonio Holmes\HolmSa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,12,3,33,0,22,1,
Plaxico Burress\BurrPl00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,33,0,14,0,
Dustin Keller\KellDu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,12,0,9,0,
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
LaDainian Tomlinson\TomlLa00,NYJ,0,0,0,0,0,0,0,0,,3,-3,0,1,3,1,4,0,4,0,
Joe Flacco\FlacJo00,BAL,10,31,163,0,1,2,8,52,37.4,3,-3,0,-1,0,0,0,0,0,1,
Ray Rice\RiceRa00,BAL,0,0,0,0,0,0,0,0,,25,66,1,10,5,2,64,0,52,0,
Ricky Williams\WillRi00,BAL,0,0,0,0,0,0,0,0,,12,49,0,9,1,0,0,0,0,1,
Ed Dickson\DickEd00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,12,4,45,0,14,0,
Anquan Boldin\BoldAn00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,28,0,28,0,
Dennis Pitta\PittDe00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,
LaQuan Williams\WillLa01,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,1,
Torrey Smith\SmitTo02,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,1,0,1,0,
Vonta Leach\LeacVo00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,
