Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,31,44,351,1,2,3,25,59,82.7,3,10,0,6,0,0,0,0,0,0,
Darren Sproles\SproDa00,NOR,0,0,0,0,0,0,0,0,,7,75,0,34,7,5,56,0,14,0,
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,17,55,0,8,2,2,3,0,2,0,
Pierre Thomas\ThomPi00,NOR,0,0,0,0,0,0,0,0,,6,36,0,15,4,4,43,0,19,0,
Jed Collins\CollJe01,NOR,0,0,0,0,0,0,0,0,,1,1,1,1,1,0,0,0,0,0,
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,14,10,132,1,59,0,
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,59,0,25,0,
Lance Moore\MoorLa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,50,0,21,0,
Marques Colston\ColsMa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,
Devery Henderson\HendDe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Blaine Gabbert\GabbBl00,JAX,16,42,196,1,1,3,26,47,51.3,2,14,0,12,0,0,0,0,0,0,
Maurice Jones-Drew\DrewMa00,JAX,0,0,0,0,0,0,0,0,,11,84,0,41,4,1,3,0,3,1,
Deji Karim\KariDe00,JAX,0,0,0,0,0,0,0,0,,4,6,0,4,1,0,0,0,0,0,
Mike Thomas\ThomMi01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,73,0,47,0,
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,38,0,18,0,
Jason Hill\HillJa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,2,34,0,18,0,
Chastin West\WestCh00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,
Jarett Dillard\DillJa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,17,0,
Zach Miller\MillZa02,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,14,1,14,0,
Brock Bolen\BoleBr00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,
Cecil Shorts\ShorCe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
