Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Cam Newton\NewtCa00,CAR,27,46,374,1,1,0,0,53,83.1,8,35,2,14,0,0,0,0,0,1,
DeAngelo Williams\WillDe02,CAR,0,0,0,0,0,0,0,0,,10,82,0,26,1,0,0,0,0,0,
Jonathan Stewart\StewJo00,CAR,0,0,0,0,0,0,0,0,,8,52,0,16,4,4,33,0,20,0,
Steve Smith\SmitSt01,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,181,0,53,0,
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,50,1,23,0,
Brandon LaFell\LaFeBr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,42,0,21,0,
Jeremy Shockey\ShocJe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,41,0,26,0,
Legedu Naanee\NaanLe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,27,0,9,0,
Jerome Felton\FeltJe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Jay Cutler\CutlJa00,CHI,9,17,102,0,1,1,9,22,46.7,1,2,0,2,0,0,0,0,0,0,
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,25,205,1,46,5,4,23,0,11,0,
Marion Barber\BarbMa01,CHI,0,0,0,0,0,0,0,0,,5,17,1,10,0,0,0,0,0,0,
Johnny Knox\KnoxJo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,48,0,22,0,
Dane Sanzenbacher\SanzDa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,
Roy Williams\WillRo04,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,
Sam Hurd\HurdSa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
Devin Hester\HestDe99,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
Kellen Davis\DaviKe01,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
