Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Alex Smith\SmitAl03,SFO,21,33,291,2,0,3,13,44,112.1,1,-1,0,-1,0,0,0,0,0,2,
Frank Gore\GoreFr00,SFO,0,0,0,0,0,0,0,0,,15,127,1,40,2,2,12,0,10,0,
Kendall Hunter\HuntKe00,SFO,0,0,0,0,0,0,0,0,,9,38,0,14,5,2,62,0,44,0,
Michael Crabtree\CrabMi00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,68,0,38,0,
Josh Morgan\MorgJo00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,65,1,30,0,
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,45,1,26,0,
Delanie Walker\WalkHu00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,20,0,11,0,
Bruce Miller\MillBr02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,
Kyle Williams\WillKy01,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,
Ted Ginn\GinnTe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Michael Vick\VickMi00,PHI,30,46,416,2,1,2,11,61,99.5,8,75,0,24,0,0,0,0,0,0,
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,0,0,0,,9,18,0,5,9,6,34,1,15,0,
Ronnie Brown\BrowRo05,PHI,0,0,0,0,0,0,0,0,,3,15,0,15,0,0,0,0,0,1,
DeSean Jackson\JackDe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,171,0,61,0,
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,74,0,19,1,
Jason Avant\AvanJa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,69,0,20,0,
Clay Harbor\HarbCl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,55,1,27,0,
Owen Schmitt\SchmOw00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,2,0,2,0,
