Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matthew Stafford\StafMa00,DET,21,43,240,2,1,0,0,24,71.9,1,-1,0,-1,0,0,0,0,0,0,
Jahvid Best\BestJa00,DET,0,0,0,0,0,0,0,0,,11,47,0,19,8,2,23,0,24,0,
Keiland Williams\WillKe03,DET,0,0,0,0,0,0,0,0,,4,14,0,8,0,0,0,0,0,0,
Stefan Logan\LogaSt00,DET,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,96,2,23,0,
Brandon Pettigrew\PettBr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,64,0,22,0,
Titus Young\YounTi00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,41,0,19,0,
Nate Burleson\BurlNa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,9,0,
Tony Scheffler\ScheTo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Tony Romo\RomoTo00,DAL,34,47,331,3,3,1,10,44,86.4,0,0,0,0,0,0,0,0,0,0,
Felix Jones\JoneFe00,DAL,0,0,0,0,0,0,0,0,,16,57,0,19,7,5,19,0,11,0,
Tashard Choice\ChoiTa00,DAL,0,0,0,0,0,0,0,0,,6,39,0,14,5,4,23,0,9,0,
DeMarco Murray\MurrDe00,DAL,0,0,0,0,0,0,0,0,,4,12,0,7,1,1,-1,0,-1,0,
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,1,5,0,5,5,3,37,2,25,0,
Laurent Robinson\RobiLa01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,116,0,44,0,
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,94,1,37,0,
Martellus Bennett\BennMa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,15,0,
Kevin Ogletree\OgleKe00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,
John Phillips\PhilJo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,8,0,4,0,
