Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Ryan\RyanMa00,ATL,25,38,304,2,1,3,25,50,96.8,1,12,0,12,0,0,0,0,0,0,0
Steven Jackson\JackSt00,ATL,0,0,0,0,0,0,0,0,,11,77,0,50,8,5,45,0,17,0,0
Harry Douglas\DougHa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,93,0,50,1,0
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,76,1,22,1,1
Tony Gonzalez\GonzTo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,36,1,16,0,0
Roddy White\WhitRo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,15,0,0
Jason Snelling\SnelJa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,9,0,0
Bradie Ewing\EwinBr00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Jacquizz Rodgers\RodgJa00,ATL,0,0,0,0,0,0,0,0,,2,-1,0,0,1,1,3,0,3,0,0
Drew Brees\BreeDr00,NOR,26,35,357,2,1,2,16,67,113.6,3,2,0,4,0,0,0,0,0,0,0
Pierre Thomas\ThomPi00,NOR,0,0,0,0,0,0,0,0,,9,43,0,11,4,4,16,0,8,0,0
Darren Sproles\SproDa00,NOR,0,0,0,0,0,0,0,0,,8,22,0,5,6,6,88,0,32,0,0
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,9,11,0,7,0,0,0,0,0,0,0
Kenny Stills\StilKe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,86,0,67,0,0
Marques Colston\ColsMa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,68,1,25,0,0
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,45,1,21,0,0
Ben Watson\WatsBe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,31,0,16,0,0
Lance Moore\MoorLa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,16,0,0
