Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Christian Ponder\PondCh00,MIN,18,28,236,1,3,3,11,47,63.1,4,12,0,11,0,0,0,0,0,1,1
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,18,93,2,78,4,4,18,1,9,0,0
Jerome Simpson\SimpJe00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,140,0,47,0,0
Greg Jennings\JennGr00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,33,0,20,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,27,0,21,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Zach Line\LineZa01,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
John Carlson\CarlJo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Matthew Stafford\StafMa00,DET,28,43,357,2,1,0,0,77,96.8,6,-3,0,5,0,0,0,0,0,1,0
Reggie Bush\BushRe00,DET,0,0,0,0,0,0,0,0,,21,90,0,12,8,4,101,1,77,0,0
Joique Bell\BellJo01,DET,0,0,0,0,0,0,0,0,,6,25,2,10,6,5,67,0,29,0,0
Nate Burleson\BurlNa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,78,0,27,0,0
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,37,0,13,0,0
Patrick Edwards\EdwaPa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,11,0,0
Joseph Fauria\FaurJo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,27,1,22,0,0
Kris Durham\DurhKr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Brandon Pettigrew\PettBr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,6,0,5,1,1
Tony Scheffler\ScheTo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Sam Martin\MartSa01,DET,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0
