Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Andy Dalton\DaltAn00,CIN,26,33,282,2,2,1,5,45,97.2,2,2,0,3,0,0,0,0,0,0,0
BenJarvus Green-Ellis\GreeBe00,CIN,0,0,0,0,0,0,0,0,,14,25,1,10,1,1,4,0,4,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,4,22,0,7,2,1,8,0,8,0,0
Marvin Jones\JoneMa02,CIN,0,0,0,0,0,0,0,0,,1,14,0,14,2,1,7,0,7,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,162,2,45,1,0
Tyler Eifert\EifeTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,47,0,17,0,0
Jermaine Gresham\GresJe00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,35,0,12,0,0
Mohamed Sanu\SanuMo00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,19,0,8,1,1
Jay Cutler\CutlJa00,CHI,21,33,242,2,1,0,0,38,93.2,3,16,0,18,0,0,0,0,0,0,0
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,19,50,1,9,6,4,41,0,24,0,0
Michael Bush\BushMi00,CHI,0,0,0,0,0,0,0,0,,6,15,0,7,1,0,0,0,0,0,0
Brandon Marshall\MarsBr00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,104,1,38,0,0
Martellus Bennett\BennMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,49,1,30,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,42,0,18,0,0
Earl Bennett\BennEa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
