Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Mark Sanchez\SancMa00,NYJ,14,24,161,2,0,0,0,41,106.4,1,0,0,0,0,0,0,0,0,1,
Brad Smith\SmitBr01,NYJ,1,1,3,1,0,0,0,3,118.7,3,11,0,8,0,0,0,0,0,0,
Mark Brunell\BrunMa00,NYJ,1,1,7,0,0,0,0,7,95.8,0,0,0,0,0,0,0,0,0,0,
LaDainian Tomlinson\TomlLa00,NYJ,0,0,0,0,0,,,0,,19,133,2,26,4,3,22,0,10,0,
Shonn Greene\GreeSh00,NYJ,0,0,0,0,0,,,0,,22,117,0,17,0,0,0,0,0,0,
Joe McKnight\McKnJo00,NYJ,0,0,0,0,0,,,0,,4,12,0,6,0,0,0,0,0,0,
Braylon Edwards\EdwaBr00,NYJ,0,0,0,0,0,,,0,,0,0,0,0,7,4,86,1,41,0,
Dustin Keller\KellDu00,NYJ,0,0,0,0,0,,,0,,0,0,0,0,6,4,28,2,15,0,
Jerricho Cotchery\CotcJe00,NYJ,0,0,0,0,0,,,0,,0,0,0,0,5,3,26,0,14,0,
Ben Hartsock\HartBe00,NYJ,0,0,0,0,0,,,0,,0,0,0,0,2,1,7,0,7,0,
John Conner\ConnJo00,NYJ,0,0,0,0,0,,,0,,0,0,0,0,1,1,2,0,2,0,
Ryan Fitzpatrick\FitzRy00,BUF,12,27,128,2,0,3,19,37,83.6,7,74,0,22,0,0,0,0,0,0,
Fred Jackson\JackFr02,BUF,0,0,0,0,0,,,0,,3,21,0,12,2,0,0,0,0,0,
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,,,0,,2,11,0,6,1,1,4,0,4,0,
Marshawn Lynch\LyncMa00,BUF,0,0,0,0,0,,,0,,4,8,0,5,0,0,0,0,0,1,
David Nelson\NelsDa01,BUF,0,0,0,0,0,,,0,,0,0,0,0,4,4,75,0,37,0,
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,,,0,,0,0,0,0,7,3,31,1,13,0,
Roscoe Parrish\ParrRo00,BUF,0,0,0,0,0,,,0,,0,0,0,0,4,1,7,0,7,0,
Lee Evans\EvanLe00,BUF,0,0,0,0,0,,,0,,0,0,0,0,6,1,6,0,6,0,
David Martin\MartDa00,BUF,0,0,0,0,0,,,0,,0,0,0,0,1,1,4,1,4,0,
Corey McIntyre\McInCo00,BUF,0,0,0,0,0,,,0,,0,0,0,0,1,1,1,0,1,0,
