Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Robert Griffin\GrifRo01,WAS,20,29,206,1,1,1,9,68,86.3,11,82,2,15,0,0,0,0,0,0,0
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,16,89,0,29,0,0,0,0,0,0,0
Evan Royster\RoysEv00,WAS,0,0,0,0,0,0,0,0,,1,4,0,4,3,2,7,0,5,0,0
Fred Davis\DaviFr01,WAS,0,0,0,0,0,0,0,0,,1,1,0,1,5,2,14,0,8,0,0
Leonard Hankerson\HankLe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,68,1,68,0,0
Josh Morgan\MorgJo00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,50,0,14,0,0
Aldrick Robinson\RobiAl00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,40,0,28,0,0
Santana Moss\MossSa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,14,0,9,0,0
Niles Paul\PaulNi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,13,0,8,0,0
Roy Helu\HeluRo00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
Dezmon Briscoe\BrisDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Sam Bradford\BradSa00,STL,26,35,310,3,1,2,9,56,117.6,3,10,0,12,0,0,0,0,0,1,0
Daryl Richardson\RichDa00,STL,0,0,0,0,0,0,0,0,,15,83,0,53,3,2,19,0,18,1,1
Steven Jackson\JackSt00,STL,0,0,0,0,0,0,0,0,,9,58,0,20,0,0,0,0,0,0,0
Danny Amendola\AmenDa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,16,15,160,1,56,1,1
Brandon Gibson\GibsBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,53,1,34,0,0
Steve Smith\SmitSt02,STL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,39,0,25,0,0
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,14,0,0
Matthew Mulligan\MullMa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,1,13,0,0
Brian Quick\QuicBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Chris Givens\GiveCh00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
