Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Russell Wilson\WilsRu00,SEA,19,25,221,1,2,2,9,30,82.2,5,12,0,9,0,0,0,0,0,0,0
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,21,85,0,14,2,1,9,0,9,0,0
Ben Obomanu\ObomBe00,SEA,0,0,0,0,0,0,0,0,,1,11,0,11,0,0,0,0,0,0,0
Robert Turbin\TurbRo00,SEA,0,0,0,0,0,0,0,0,,4,6,0,5,2,2,8,0,5,0,0
Michael Robinson\RobiMi00,SEA,0,0,0,0,0,0,0,0,,2,3,0,2,1,1,0,0,0,0,0
Sidney Rice\RiceSi01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,67,0,18,0,0
Zach Miller\MillZa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,59,0,30,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,37,0,19,0,0
Braylon Edwards\EdwaBr00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Anthony McCoy\McCoAn00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Golden Tate\TateGo00,SEA,0,0,0,0,0,0,0,0,,1,-1,0,-1,4,3,31,1,13,0,0
Jon Ryan\RyanJo21,SEA,0,0,0,0,0,0,0,0,,1,-18,0,-18,0,0,0,0,0,0,0
Cam Newton\NewtCa00,CAR,12,29,141,0,0,4,33,24,56.8,7,42,0,15,0,0,0,0,0,1,1
Jonathan Stewart\StewJo00,CAR,0,0,0,0,0,0,0,0,,4,16,0,11,4,2,15,0,8,1,0
Kealoha Pilares\PilaKe00,CAR,0,0,0,0,0,0,0,0,,0,12,0,12,0,0,0,0,0,0,0
DeAngelo Williams\WillDe02,CAR,0,0,0,0,0,0,0,0,,6,6,0,4,2,0,0,0,0,1,1
Louis Murphy\MurpLo00,CAR,0,0,0,0,0,0,0,0,,1,3,0,3,2,1,5,0,5,0,0
Mike Tolbert\TolbMi00,CAR,0,0,0,0,0,0,0,0,,1,3,0,3,1,0,0,0,0,0,0
Brandon LaFell\LaFeBr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,44,0,21,0,0
Steve Smith\SmitSt01,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,13,4,40,0,14,0,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,37,0,24,0,0
Ben Hartsock\HartBe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
