Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Robert Griffin\GrifRo01,WAS,29,37,267,0,0,3,26,48,96.7,3,2,0,1,0,0,0,0,0,2,1
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,14,91,0,21,0,0,0,0,0,0,0
Roy Helu\HeluRo00,WAS,0,0,0,0,0,0,0,0,,4,46,0,16,3,2,15,0,9,0,0
Darrel Young\YounDa01,WAS,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,0,0
Niles Paul\PaulNi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,86,0,48,1,1
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,12,10,77,0,15,0,0
Andre Roberts\RobeAn00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,22,0,22,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Logan Paulsen\PaulLo00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,3,0,0
DeSean Jackson\JackDe00,WAS,0,0,0,0,0,0,0,0,,1,-9,0,-9,9,8,62,0,17,0,0
Ryan Fitzpatrick\FitzRy00,HOU,14,22,206,1,0,0,0,76,109.3,5,10,0,9,0,0,0,0,0,1,0
Arian Foster\FostAr00,HOU,0,0,0,0,0,0,0,0,,27,103,0,10,2,2,17,0,11,1,1
Jonathan Grimes\GrimJo01,HOU,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,93,0,23,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,89,1,76,0,0
Ryan Griffin\GrifRy00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
Damaris Johnson\JohnDa04,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,1,0,1,0,0
C.J. Fiedorowicz\FiedC.00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Alfred Blue\BlueAl00,HOU,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
