Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Derek Carr\CarrDe02,OAK,20,32,151,2,0,2,18,30,94.7,1,-1,0,-1,0,0,0,0,0,0,0
Darren McFadden\McFaDa00,OAK,0,0,0,0,0,,0,0,,4,15,0,6,1,1,6,0,6,0,0
Maurice Jones-Drew\DrewMa00,OAK,0,0,0,0,0,,0,0,,9,11,0,12,3,2,12,0,10,1,0
Rod Streater\StreRo00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,7,5,46,1,17,0,0
James Jones\JoneJa04,OAK,0,0,0,0,0,,0,0,,0,0,0,0,3,3,34,1,30,0,0
Mychal Rivera\RiveMy00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,4,3,31,0,13,0,0
Brian Leonhardt\LeonBr01,OAK,0,0,0,0,0,,0,0,,0,0,0,0,1,1,12,0,12,0,0
Denarius Moore\MoorDe02,OAK,0,0,0,0,0,,0,0,,0,0,0,0,8,2,8,0,8,0,0
Gabe Jackson\JackGa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,1,1,1,0,1,0,0
Marcel Reece\ReecMa00,OAK,0,0,0,0,0,,0,0,,1,0,0,0,3,2,1,0,1,0,0
Geno Smith\SmitGe00,NYJ,23,28,221,1,1,2,31,26,96.6,10,38,0,17,0,0,0,0,0,2,1
Michael Vick\VickMi00,NYJ,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,10,102,1,71,0,0,0,0,0,0,0
Chris Johnson\JohnCh04,NYJ,0,0,0,0,0,0,0,0,,13,68,0,11,5,5,23,1,12,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Eric Decker\DeckEr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,74,0,24,0,0
Jeff Cumberland\CumbJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,50,0,26,0,0
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,38,0,19,0,0
David Nelson\NelsDa01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Greg Salas\SalaGr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0
Jace Amaro\AmarJa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,7,0,4,0,0
