Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Colin Kaepernick\KaepCo00,SFO,16,23,201,2,0,1,9,37,125.5,5,11,0,8,0,0,0,0,0,0,0
Frank Gore\GoreFr00,SFO,0,0,0,0,0,0,0,0,,16,66,0,20,0,0,0,0,0,0,0
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,7,50,1,15,0,0,0,0,0,0,0
Anquan Boldin\BoldAn00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,99,0,37,0,0
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,44,2,29,0,0
Steve Johnson\JohnSt00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,33,0,21,0,0
Michael Crabtree\CrabMi00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,25,0,13,0,0
Brandon Lloyd\LloyBr00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
LaMichael James\JameLa00,SFO,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,0
Bruce Miller\MillBr02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Tony Romo\RomoTo00,DAL,23,37,281,1,3,3,26,56,60.8,0,0,0,0,0,0,0,0,0,0,0
DeMarco Murray\MurrDe00,DAL,0,0,0,0,0,0,0,0,,22,118,1,15,4,3,25,0,13,1,1
Dwayne Harris\HarrDw00,DAL,0,0,0,0,0,0,0,0,,1,9,0,9,2,1,56,0,56,2,0
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,55,0,20,0,0
Terrance Williams\WillTe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,50,1,21,0,0
Cole Beasley\BeasCo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,42,0,13,0,0
Lance Dunbar\DunbLa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,21,0,11,0,0
Devin Street\StreDe00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,9,0,0
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,14,0,7,0,0
Gavin Escobar\EscoGa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
