Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Aaron Rodgers\RodgAa00,GNB,26,41,351,3,0,2,20,47,115.0,3,33,0,17,0,0,0,0,0,1,0
Brett Hundley\HundBr00,GNB,1,3,9,0,1,0,0,9,2.8,1,0,0,0,0,0,0,0,0,1,0
James Starks\StarJa00,GNB,0,0,0,0,0,0,0,0,,9,25,0,8,6,5,46,1,31,0,0
Ty Montgomery\MontTy01,GNB,0,0,0,0,0,0,0,0,,4,17,0,7,4,3,27,0,10,0,0
Aaron Ripkowski\RipkAa00,GNB,0,0,0,0,0,0,0,0,,2,9,0,7,0,0,0,0,0,0,0
Jared Cook\CookJa02,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,105,1,47,1,1
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,84,0,47,0,0
Davante Adams\AdamDa01,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,42,0,37,0,0
Richard Rodgers\RodgRi00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,28,0,11,0,0
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,28,1,13,0,0
Geronimo Allison\AlliGe01,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jeff Janis\JaniJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Kirk Cousins\CousKi00,WAS,21,30,375,3,0,2,11,70,145.8,4,4,0,4,0,0,0,0,0,0,0
Robert Kelley\KellRo00,WAS,0,0,0,0,0,0,0,0,,24,137,3,66,2,0,0,0,0,0,0
Chris Thompson\ThomCh03,WAS,0,0,0,0,0,0,0,0,,2,10,0,9,3,1,9,0,9,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,116,1,70,0,0
Jamison Crowder\CrowJa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,102,1,53,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,79,0,28,0,0
DeSean Jackson\JackDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,51,1,17,0,0
Maurice Harris\HarrMa05,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
Ryan Grant\GranRy01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Vernon Davis\DaviVe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
