Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Tannehill\TannRy00,MIA,24,34,172,2,1,4,30,15,89.3,2,19,0,10,0,0,0,0,0,0,0
Jay Ajayi\AjayJa00,MIA,0,0,0,0,0,0,0,0,,16,77,0,36,4,3,7,0,8,0,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
DeVante Parker\ParkDe01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,79,1,15,0,0
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,33,0,15,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,28,1,12,0,0
Dion Sims\SimsDi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,20,0,9,0,0
MarQueis Gray\GrayMa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jared Goff\GoffJa00,LAR,17,31,134,0,0,1,9,21,65.8,4,11,0,6,0,0,0,0,0,0,0
Todd Gurley\GurlTo01,LAR,0,0,0,0,0,0,0,0,,20,76,1,24,2,0,0,0,0,0,0
Tavon Austin\AustTa00,LAR,0,0,0,0,0,0,0,0,,2,8,0,7,2,1,21,0,21,0,0
Benny Cunningham\CunnBe01,LAR,0,0,0,0,0,0,0,0,,2,7,0,6,2,1,-3,0,-3,0,0
Kenny Britt\BritKe00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,43,0,19,0,0
Lance Kendricks\KendLa00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,38,0,20,1,1
Brian Quick\QuicBr00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,21,0,9,0,0
Pharoh Cooper\CoopPh00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Tyler Higbee\HigbTy00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,4,0,3,0,0
