Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tom Brady\BradTo00,NWE,28,40,406,3,0,1,3,63,127.7,2,14,0,10,0,0,0,0,0,0,0
Jimmy Garoppolo\GaroJi00,NWE,0,1,0,0,0,0,0,0,39.6,2,-3,0,-1,0,0,0,0,0,0,0
LeGarrette Blount\BlouLe00,NWE,0,0,0,0,0,0,0,0,,18,37,1,13,0,0,0,0,0,0,0
James White\WhitJa02,NWE,0,0,0,0,0,0,0,0,,5,26,0,8,6,4,63,0,36,0,0
D.J. Foster\FostD.01,NWE,0,0,0,0,0,0,0,0,,6,17,0,5,0,0,0,0,0,0,0
Matt Slater\SlatMa00,NWE,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0
Chris Hogan\HogaCh00,NWE,0,0,0,0,0,0,0,0,,1,2,0,2,5,4,114,0,63,0,0
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,109,0,37,0,0
Martellus Bennett\BennMa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,67,3,37,0,0
Julian Edelman\EdelJu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,35,0,12,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,7,0,0
Malcolm Mitchell\MitcMa01,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,7,0,5,0,0
Charlie Whitehurst\WhitCh02,CLE,14,24,182,1,1,2,14,31,78.8,2,1,0,2,0,0,0,0,0,0,0
Cody Kessler\KessCo00,CLE,5,8,62,1,0,0,0,18,126.0,1,0,0,0,0,0,0,0,0,1,0
Terrelle Pryor\PryoTe00,CLE,1,3,5,0,0,0,0,5,42.4,2,3,0,2,6,5,48,0,15,1,0
Isaiah Crowell\CrowIs00,CLE,0,0,0,0,0,0,0,0,,13,22,0,6,3,1,18,0,18,0,0
Duke Johnson\JohnDu00,CLE,0,0,0,0,0,0,0,0,,4,1,0,2,3,2,21,0,15,0,0
Gary Barnidge\BarnGa01,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,76,0,31,0,0
Andrew Hawkins\HawkAn00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,56,1,24,0,0
Connor Hamlett\HamlCo01,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,1,17,0,0
Ricardo Louis\LouiRi00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,13,0,8,0,0
Malcolm Johnson\JohnMa06,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Rashard Higgins\HiggRa00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
