Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Eli Manning\MannEl00,NYG,18,35,199,1,0,3,15,27,78.2,1,1,0,1,0,0,0,0,0,1,1
Bobby Rainey\RainBo00,NYG,0,0,0,0,0,0,0,0,,5,22,0,14,6,6,52,0,18,0,0
Orleans Darkwa\DarkOr00,NYG,0,0,0,0,0,0,0,0,,7,11,0,6,0,0,0,0,0,0,0
Paul Perkins\PerkPa00,NYG,0,0,0,0,0,0,0,0,,2,9,0,5,2,1,13,0,13,0,0
Odell Beckham\BeckOd00,NYG,0,0,0,0,0,1,6,0,,0,0,0,0,12,5,56,1,16,0,0
Will Tye\TyexWi00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,37,0,27,0,0
Jerell Adams\AdamJe01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,14,0,0
Sterling Shepard\ShepSt00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,14,0,10,0,0
Tavarres King\KingTa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Victor Cruz\CruzVi00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Aaron Rodgers\RodgAa00,GNB,23,45,259,2,2,0,0,29,65.0,5,15,0,11,0,0,0,0,0,0,0
Eddie Lacy\LacyEd00,GNB,0,0,0,0,0,0,0,0,,11,81,0,31,1,1,3,0,3,0,0
James Starks\StarJa00,GNB,0,0,0,0,0,0,0,0,,12,33,0,10,6,3,19,0,9,1,0
Aaron Ripkowski\RipkAa00,GNB,0,0,0,0,0,0,0,0,,2,17,0,13,0,0,0,0,0,0,0
Ty Montgomery\MontTy01,GNB,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,1,0,0,0,11,9,108,0,21,0,0
Davante Adams\AdamDa01,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,85,1,29,0,0
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,13,4,38,1,17,0,0
Richard Rodgers\RodgRi00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,6,0,6,0,0
