Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Marcus Mariota\MariMa01,TEN,20,29,163,3,0,0,0,29,117.5,7,60,1,21,0,0,0,0,0,0,0
DeMarco Murray\MurrDe00,TEN,0,0,0,0,0,0,0,0,,27,121,0,14,6,5,16,0,7,0,0
Derrick Henry\HenrDe00,TEN,0,0,0,0,0,0,0,0,,7,54,0,22,0,0,0,0,0,0,0
Delanie Walker\WalkHu00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,66,1,29,1,0
Rishard Matthews\MattRi00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,32,1,11,0,0
Tajae Sharpe\SharTa00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,9,0,0
Andre Johnson\JohnAn02,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,13,1,8,0,0
Anthony Fasano\FasaAn00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Kendall Wright\WrigKe01,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Ryan Tannehill\TannRy00,MIA,12,18,191,0,2,6,42,58,62.3,0,0,0,0,0,0,0,0,0,0,0
Jay Ajayi\AjayJa00,MIA,0,0,0,0,0,0,0,0,,13,42,1,9,1,0,0,0,0,0,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,2,4,0,6,3,2,16,0,9,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,1,3,0,3,2,2,67,0,58,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,1,2,0,2,3,3,28,0,11,0,0
DeVante Parker\ParkDe01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,70,0,50,0,0
Dion Sims\SimsDi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,6,0,6,0,0
Dominique Jones\JoneDo01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0,5,0,0
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
