Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Mallett\MallRy00,HOU,27,58,244,1,1,1,5,48,57.0,1,6,1,6,0,0,0,0,0,0,0
Chris Polk\PolkCh00,HOU,0,0,0,0,0,0,0,0,,14,38,0,13,8,2,9,0,6,0,0
Jonathan Grimes\GrimJo01,HOU,0,0,0,0,0,0,0,0,,2,7,0,4,7,6,40,0,14,0,0
Alfred Blue\BlueAl00,HOU,0,0,0,0,0,0,0,0,,5,6,0,4,1,1,4,0,4,0,0
Jay Prosch\ProsJa00,HOU,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Nate Washington\WashNa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,63,0,48,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,53,0,16,0,0
Cecil Shorts\ShorCe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,12,6,34,0,16,0,0
C.J. Fiedorowicz\FiedC.00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
Chandler Worthy\WortCh00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,12,0,0
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,7,1,7,0,0
Keith Mumphery\MumpKe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Cam Newton\NewtCa00,CAR,18,37,195,2,1,2,17,36,71.3,10,76,1,19,0,0,0,0,0,0,0
Jonathan Stewart\StewJo00,CAR,0,0,0,0,0,0,0,0,,17,62,0,11,1,1,-3,0,-3,0,0
Mike Tolbert\TolbMi00,CAR,0,0,0,0,0,0,0,0,,5,31,0,13,3,2,4,0,7,0,0
Fozzy Whittaker\WhitFo00,CAR,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,14,6,70,0,27,0,0
Corey Brown\BrowPh00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,57,1,36,0,0
Ted Ginn\GinnTe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,41,1,25,0,0
Devin Funchess\FuncDe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,15,0,15,0,0
Jerricho Cotchery\CotcJe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Kevin Norwood\NorwKe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
