Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jay Cutler\CutlJa00,CHI,23,38,225,2,0,4,28,42,94.7,5,14,0,16,0,0,0,0,0,1,1
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,13,33,0,8,7,6,43,0,19,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,2,13,0,7,13,8,105,0,42,0,0
Martellus Bennett\BennMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,54,2,16,0,0
Santonio Holmes\HolmSa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,9,0,6,0,0
Dante Rosario\RosaDa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Brandon Marshall\MarsBr00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,6,0,6,0,0
Ka'Deem Carey\CareKa00,CHI,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
Geno Smith\SmitGe00,NYJ,26,43,316,1,2,3,16,51,71.5,3,20,0,11,0,0,0,0,0,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,10,44,0,17,4,4,52,0,23,1,0
Chris Johnson\JohnCh04,NYJ,0,0,0,0,0,0,0,0,,10,34,0,6,2,0,0,0,0,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,2,13,0,7,3,2,6,0,5,0,0
Michael Vick\VickMi00,NYJ,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,81,1,19,0,0
Greg Salas\SalaGr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,56,0,51,0,0
Jace Amaro\AmarJa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,54,0,43,1,0
Eric Decker\DeckEr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
Jeff Cumberland\CumbJe00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,18,0,11,0,0
David Nelson\NelsDa01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,15,0,8,2,0
Zach Sudfeld\SudfZa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
