Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Sam Bradford\BradSa00,STL,12,16,117,3,0,0,0,34,134.6,1,4,0,4,0,0,0,0,0,0,0
Zac Stacy\StacZa00,STL,0,0,0,0,0,0,0,0,,18,79,0,18,2,2,11,0,6,0,0
Benny Cunningham\CunnBe01,STL,0,0,0,0,0,0,0,0,,3,11,0,7,0,0,0,0,0,0,0
Daryl Richardson\RichDa00,STL,0,0,0,0,0,0,0,0,,3,5,0,4,1,1,18,0,18,0,0
Jared Cook\CookJa02,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,45,0,34,0,0
Chris Givens\GiveCh00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,20,0,13,0,0
Austin Pettis\PettAu00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Brian Quick\QuicBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,1,4,0,0
Tavon Austin\AustTa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
Cory Harkey\HarkCo00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,2,0,0
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,1,2,0,0
Matt Schaub\SchaMa00,HOU,15,21,186,0,0,3,10,41,98.5,0,0,0,0,0,0,0,0,0,0,0
T.J. Yates\YateT.00,HOU,12,17,98,0,2,2,7,20,45.3,0,0,0,0,0,0,0,0,0,1,0
Arian Foster\FostAr00,HOU,0,0,0,0,0,0,0,0,,20,141,0,23,7,4,57,0,41,0,0
Ben Tate\TateBe00,HOU,0,0,0,0,0,0,0,0,,10,12,1,4,4,3,16,0,10,0,0
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,88,0,19,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,0,22,1,1
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,25,0,20,0,0
Ryan Griffin\GrifRy00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,10,0,0
Lestar Jean\JeanLe01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,8,0,0
Keshawn Martin\MartKe01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,7,1,1
Greg Jones\JoneGr01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
DeVier Posey\PoseDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
