Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Aaron Rodgers\RodgAa00,GNB,17,32,315,1,1,3,17,64,84.8,5,21,0,12,0,0,0,0,0,2,0
Eddie Lacy\LacyEd00,GNB,0,0,0,0,0,0,0,0,,23,120,0,37,1,1,5,0,5,0,0
John Kuhn\KuhnJo00,GNB,0,0,0,0,0,0,0,0,,1,2,0,2,2,2,9,0,8,1,1
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,113,1,64,0,0
Jermichael Finley\FinlJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,75,0,52,0,0
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,53,0,18,0,0
Jarrett Boykin\BoykJa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,43,0,43,0,0
James Jones\JoneJa04,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Johnathan Franklin\FranJo01,GNB,0,0,0,0,0,0,0,0,,1,-3,0,-3,1,1,7,0,7,0,0
Joe Flacco\FlacJo00,BAL,20,34,342,2,0,5,29,63,112.6,1,6,0,6,0,0,0,0,0,2,1
Ray Rice\RiceRa00,BAL,0,0,0,0,0,0,0,0,,14,34,0,11,4,3,15,0,11,0,0
Bernard Pierce\PierBe00,BAL,0,0,0,0,0,0,0,0,,6,9,0,10,2,2,22,0,14,0,0
Tandon Doss\DossTa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,99,0,63,0,0
Dallas Clark\ClarDa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,81,1,45,0,0
Jacoby Jones\JoneJa03,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,42,1,31,0,0
Torrey Smith\SmitTo02,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,12,0,12,0,0
Vonta Leach\LeacVo00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Billy Bajema\BajeBi00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
Marlon Brown\BrowMa00,BAL,0,0,0,0,0,0,0,0,,1,-2,0,-2,7,3,71,0,59,0,0
