Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matthew Stafford\StafMa00,DET,25,43,248,4,1,1,0,24,95.9,2,6,0,7,0,0,0,0,0,0,0
Reggie Bush\BushRe00,DET,0,0,0,0,0,0,0,0,,17,78,0,39,6,5,57,1,18,0,0
Joique Bell\BellJo01,DET,0,0,0,0,0,0,0,0,,7,25,0,6,2,1,8,0,8,0,0
Mikel Leshoure\LeshMi00,DET,0,0,0,0,0,0,0,0,,2,9,0,5,0,0,0,0,0,0,0
Kris Durham\DurhKr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,83,0,24,0,0
Brandon Pettigrew\PettBr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,36,0,12,0,0
Joseph Fauria\FaurJo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,34,3,23,0,0
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,25,0,10,0,0
Kevin Ogletree\OgleKe00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Ryan Broyles\BroyRy00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Patrick Edwards\EdwaPa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
Brandon Weeden\WeedBr00,CLE,26,43,292,2,2,2,23,36,76.9,2,10,0,9,0,0,0,0,0,1,0
Travis Benjamin\BenjTr00,CLE,0,0,0,0,0,0,0,0,,1,45,0,45,2,0,0,0,0,0,0
Willis McGahee\McGaWi00,CLE,0,0,0,0,0,0,0,0,,10,37,0,12,1,1,2,0,2,0,0
Chris Ogbonnaya\OgboCh00,CLE,0,0,0,0,0,0,0,0,,5,24,0,8,12,7,61,1,15,0,0
MarQueis Gray\GrayMa00,CLE,0,0,0,0,0,0,0,0,,1,10,0,10,0,0,0,0,0,0,0
Josh Gordon\GordJo02,CLE,0,0,0,0,0,0,0,0,,1,0,0,0,9,7,126,0,36,0,0
Jordan Cameron\CameJo00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,64,0,33,0,0
Davone Bess\BessDa00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,12,0,0
Greg Little\LittGr00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,12,1,10,0,0
Gary Barnidge\BarnGa01,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,6,0,8,0,0
Bobby Rainey\RainBo00,CLE,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
