Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Fitzpatrick\FitzRy00,TEN,17,29,171,0,2,3,14,32,46.8,6,33,0,11,0,0,0,0,0,2,0
Chris Johnson\JohnCh04,TEN,0,0,0,0,0,0,0,0,,12,33,0,8,4,3,21,0,14,0,0
Kendall Wright\WrigKe01,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,69,0,32,0,0
Delanie Walker\WalkHu00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,29,0,11,0,0
Damian Williams\WillDa04,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,22,0,17,0,0
Nate Washington\WashNa00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,15,0,15,0,0
Justin Hunter\HuntJu00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Kenny Britt\BritKe00,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Darius Reynaud\ReynDa00,TEN,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
Brett Kern\KernBr20,TEN,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0
Russell Wilson\WilsRu00,SEA,23,31,257,0,0,2,4,55,98.5,10,61,0,23,0,0,0,0,0,0,0
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,21,77,2,13,5,4,78,0,55,1,0
Robert Turbin\TurbRo00,SEA,0,0,0,0,0,0,0,0,,1,13,0,13,2,2,23,0,19,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,48,0,28,0,0
Sidney Rice\RiceSi01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,35,0,24,1,1
Golden Tate\TateGo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,33,0,12,0,0
Jermaine Kearse\KearJe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,17,0,11,0,0
Luke Willson\WillLu00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,14,0,0
Derrick Coleman\ColeDe00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,1,0
Kellen Davis\DaviKe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Chris Maragos\MaraCh99,SEA,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,2,1
