Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Eli Manning\MannEl00,NYG,14,26,239,1,3,1,7,37,58.5,0,0,0,0,0,0,0,0,0,0,0
Brandon Jacobs\JacoBr00,NYG,0,0,0,0,0,0,0,0,,22,106,2,16,2,1,8,0,8,0,0
Da'Rel Scott\ScotDa01,NYG,0,0,0,0,0,0,0,0,,4,17,0,13,2,1,4,0,4,0,0
Rueben Randle\RandRu00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,75,1,37,0,0
Hakeem Nicks\NickHa01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,70,0,31,0,0
Victor Cruz\CruzVi00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,68,0,23,0,0
Bear Pascoe\PascBe00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,14,0,14,0,0
Larry Donnell\DonnLa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Brandon Myers\MyerBr00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jay Cutler\CutlJa00,CHI,24,36,262,2,0,0,0,30,106.5,3,20,0,9,0,0,0,0,0,0,0
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,19,67,0,13,6,6,44,0,13,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,1,15,0,15,5,1,27,0,27,0,0
Michael Bush\BushMi00,CHI,0,0,0,0,0,0,0,0,,6,8,0,3,2,1,6,0,6,0,0
Brandon Marshall\MarsBr00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,87,2,20,0,0
Martellus Bennett\BennMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,68,0,16,0,0
Tony Fiammetta\FiamTo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,30,0,30,0,0
Earl Bennett\BennEa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Joe Anderson\AndeJo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
