Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Robert Griffin\GrifRo01,WAS,19,39,246,0,1,3,29,29,58.3,9,77,0,26,0,0,0,0,0,2,1
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,16,81,1,45,1,0,0,0,0,0,0
Roy Helu\HeluRo00,WAS,0,0,0,0,0,0,0,0,,6,42,0,17,6,4,35,0,18,0,0
Darrel Young\YounDa01,WAS,0,0,0,0,0,0,0,0,,1,19,0,19,0,0,0,0,0,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,15,6,69,0,25,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,58,0,29,0,0
Leonard Hankerson\HankLe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,36,0,19,0,0
Josh Morgan\MorgJo00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Santana Moss\MossSa00,WAS,0,0,0,0,0,0,0,0,,1,-3,0,-3,3,2,42,0,26,0,0
Tony Romo\RomoTo00,DAL,18,30,170,1,1,1,5,17,72.9,0,0,0,0,0,0,0,0,0,0,0
DeMarco Murray\MurrDe00,DAL,0,0,0,0,0,0,0,0,,7,29,1,11,2,2,21,0,16,0,0
Joseph Randle\RandJo01,DAL,0,0,0,0,0,0,0,0,,11,17,1,14,2,2,15,0,11,0,0
Phillip Tanner\TannPh00,DAL,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Cole Beasley\BeasCo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,44,0,14,0,0
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,36,0,17,0,0
Terrance Williams\WillTe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,1,15,0,0
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,27,0,14,0,0
James Hanna\HannJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Miles Austin\AustMi00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
