Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,17,36,236,2,1,1,6,34,75.7,2,11,0,16,0,0,0,0,0,0,0
Khiry Robinson\RobiKh00,NOR,0,0,0,0,0,0,0,0,,7,53,1,20,0,0,0,0,0,0,0
Pierre Thomas\ThomPi00,NOR,0,0,0,0,0,0,0,0,,11,51,0,13,1,1,29,0,29,1,1
Darren Sproles\SproDa00,NOR,0,0,0,0,0,0,0,0,,5,15,0,6,12,6,58,0,19,0,0
Jed Collins\CollJe01,NOR,0,0,0,0,0,0,0,0,,1,1,0,1,1,1,3,0,3,0,0
Kenny Stills\StilKe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,64,1,34,0,0
Ben Watson\WatsBe00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,61,0,32,0,0
Marques Colston\ColsMa00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0
Nick Toon\ToonNi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,7,0,7,0,0
Travaris Cadet\CadeTr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,1,3,0,0
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0
Tom Brady\BradTo00,NWE,25,43,269,1,1,5,34,23,74.7,2,16,0,11,0,0,0,0,0,0,0
Stevan Ridley\RidlSt00,NWE,0,0,0,0,0,0,0,0,,20,96,2,19,1,1,14,0,14,0,0
Brandon Bolden\BoldBr00,NWE,0,0,0,0,0,0,0,0,,5,19,0,12,3,2,9,0,5,0,0
LeGarrette Blount\BlouLe00,NWE,0,0,0,0,0,0,0,0,,7,9,0,6,1,0,0,0,0,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,1,1,0,1,4,2,0,0,1,0,0
Aaron Dobson\DobsAa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,63,0,20,0,0
Julian Edelman\EdelJu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,57,0,23,1,0
Michael Hoomanawanui\HoomMi00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,57,0,19,0,0
Kenbrell Thompkins\ThomKe02,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,45,1,21,0,0
Austin Collie\CollAu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,15,0,0
