Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Sam Bradford\BradSa00,MIN,23,37,228,1,0,5,27,31,88.6,0,0,0,0,0,0,0,0,0,1,0
Matt Asiata\AsiaMa00,MIN,0,0,0,0,0,0,0,0,,14,42,0,7,5,2,36,0,31,0,0
Ronnie Hillman\HillRo00,MIN,0,0,0,0,0,0,0,0,,4,15,0,6,5,2,9,0,5,0,0
Stefon Diggs\DiggSt00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,76,1,25,0,0
Adam Thielen\ThieAd00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,40,0,21,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,36,0,21,1,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,31,0,11,0,0
Jay Cutler\CutlJa00,CHI,20,31,252,1,0,1,7,34,100.5,1,2,0,2,0,0,0,0,0,0,0
Jordan Howard\HowaJo00,CHI,0,0,0,0,0,0,0,0,,26,153,1,69,4,4,49,0,34,0,0
Ka'Deem Carey\CareKa00,CHI,0,0,0,0,0,0,0,0,,2,3,0,2,0,0,0,0,0,0,0
Zach Miller\MillZa02,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,88,0,21,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,63,1,34,0,0
Cameron Meredith\MereCa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,24,0,24,0,0
Jeremy Langford\LangJe00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Ben Braunecker\BrauBe00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Logan Paulsen\PaulLo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Josh Bellamy\BellJo02,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
Deonte Thompson\ThomDe04,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
