Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tom Brady\BradTo00,NWE,24,43,233,1,2,2,10,38,59.5,0,0,0,0,0,0,0,0,0,0,0
Dion Lewis\LewiDi00,NWE,0,0,0,0,0,0,0,0,,5,17,0,11,5,5,50,0,20,0,0
Rex Burkhead\BurkRe00,NWE,0,0,0,0,0,0,0,0,,5,8,1,3,5,5,45,0,23,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,76,0,26,0,0
Brandin Cooks\CookBr00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,1,38,0,38,0,0
James White\WhitJa02,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,11,1,7,0,0
Dwayne Allen\AlleDw00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,10,0,8,0,0
James Develin\DeveJa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
Chris Hogan\HogaCh00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,1,0,1,0,0
Jay Cutler\CutlJa00,MIA,25,38,263,3,0,2,21,47,112.1,4,4,0,6,0,0,0,0,0,0,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,25,114,0,31,6,5,79,0,47,0,0
MarQueis Gray\GrayMa00,MIA,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,10,0,10,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,46,2,10,0,0
Jakeem Grant\GranJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,42,1,25,0,0
DeVante Parker\ParkDe01,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,40,0,15,0,0
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,11,0,0
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Julius Thomas\ThomJu00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,11,0,6,1,0
