Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Eli Manning\MannEl00,NYG,24,42,309,2,1,0,0,41,86.3,0,0,0,0,0,0,0,0,0,1,0
Ahmad Bradshaw\BradAh00,NYG,0,0,0,0,0,0,0,0,,13,39,0,9,4,3,38,0,20,0,0
Andre Brown\BrowAn03,NYG,0,0,0,0,0,0,0,0,,5,14,0,4,1,1,4,0,4,0,0
Henry Hynoski\HynoHe01,NYG,0,0,0,0,0,0,0,0,,1,4,0,4,1,1,0,0,0,0,0
Domenik Hixon\HixoDo00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,114,0,41,0,0
Victor Cruz\CruzVi00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,109,1,30,0,0
Ramses Barden\BardRa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,36,0,31,0,0
Bear Pascoe\PascBe00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,1,6,0,0
Martellus Bennett\BennMa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,0
Rueben Randle\RandRu00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
David Wilson\WilsDa01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Michael Vick\VickMi00,PHI,19,30,241,1,0,2,10,32,99.4,6,49,0,18,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,0,0,0,,23,123,0,34,4,3,17,0,12,1,0
Stanley Havili\HaviSt00,PHI,0,0,0,0,0,0,0,0,,2,15,0,8,2,1,7,0,7,0,0
Bryce Brown\BrowBr02,PHI,0,0,0,0,0,0,0,0,,4,5,0,4,0,0,0,0,0,0,0
DeSean Jackson\JackDe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,99,1,32,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,57,0,27,0,0
Jason Avant\AvanJa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,30,0,23,0,0
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0
Clay Harbor\HarbCl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Damaris Johnson\JohnDa04,PHI,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,17,0,17,0,0
