Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Shaun Hill\HillSh00,STL,18,35,198,1,2,1,7,27,54.2,1,0,0,0,0,0,0,0,0,2,1
Johnny Hekker\HekkJo00,STL,1,1,19,0,0,0,0,19,118.7,0,0,0,0,0,0,0,0,0,0,0
Tre Mason\MasoTr00,STL,0,0,0,0,0,0,0,0,,16,62,0,21,2,1,26,0,26,0,0
Tavon Austin\AustTa00,STL,0,0,0,0,0,0,0,0,,3,27,1,15,3,3,11,0,6,0,0
Benny Cunningham\CunnBe01,STL,0,0,0,0,0,0,0,0,,4,18,0,8,4,2,11,0,7,0,0
Stedman Bailey\BailSt01,STL,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,89,1,22,0,0
Kenny Britt\BritKe00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,37,0,27,0,0
Jared Cook\CookJa02,STL,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,27,0,10,0,0
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0
Philip Rivers\RivePh00,SDG,29,35,291,1,1,3,9,35,98.9,3,-1,0,0,0,0,0,0,0,0,0
Ryan Mathews\MathRy00,SDG,0,0,0,0,0,0,0,0,,12,105,1,32,2,2,8,0,10,0,0
Branden Oliver\OlivBr01,SDG,0,0,0,0,0,0,0,0,,6,17,0,7,4,4,23,0,13,0,0
Donald Brown\BrowDo00,SDG,0,0,0,0,0,0,0,0,,1,7,0,7,2,2,20,0,12,0,0
Keenan Allen\AlleKe00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,104,1,35,2,2
Eddie Royal\RoyaEd00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,50,0,12,0,0
Ladarius Green\GreeLa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,34,0,28,0,0
Malcom Floyd\FloyMa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,30,0,14,0,0
Antonio Gates\GateAn00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,10,0,0
Seyi Ajirotutu\AjirSe00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
