Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Eli Manning\MannEl00,NYG,29,44,283,1,1,2,13,44,81.9,0,0,0,0,0,0,0,0,0,1,1
Andre Williams\WillAn00,NYG,0,0,0,0,0,0,0,0,,13,33,1,7,5,2,5,0,5,0,0
Odell Beckham\BeckOd00,NYG,0,0,0,0,0,0,0,0,,1,11,0,11,9,7,108,0,44,0,0
Michael Cox\CoxxMi00,NYG,0,0,0,0,0,0,0,0,,2,6,0,4,3,2,9,0,9,0,0
Peyton Hillis\HillPe00,NYG,0,0,0,0,0,0,0,0,,1,4,0,4,2,1,5,0,5,0,0
Preston Parker\ParkPr00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,79,1,25,0,0
Rueben Randle\RandRu00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,39,0,11,0,0
Larry Donnell\DonnLa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,26,0,7,0,0
Daniel Fells\FellDa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Russell Wilson\WilsRu00,SEA,10,17,172,0,2,2,12,60,53.7,14,107,1,26,0,0,0,0,0,1,0
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,21,140,4,22,1,1,23,0,23,1,0
Christine Michael\MichCh00,SEA,0,0,0,0,0,0,0,0,,4,71,0,45,0,0,0,0,0,0,0
Robert Turbin\TurbRo00,SEA,0,0,0,0,0,0,0,0,,6,32,0,6,0,0,0,0,0,1,1
Jermaine Kearse\KearJe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,70,0,60,0,0
Cooper Helfet\HelfCo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,32,0,32,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,31,0,14,0,0
Ricardo Lockette\LockRi00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0
Paul Richardson\RichPa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
