Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Austin Davis\DaviAu00,STL,17,30,216,1,2,6,42,59,62.6,3,0,0,3,0,0,0,0,0,1,1
Tre Mason\MasoTr00,STL,0,0,0,0,0,0,0,0,,14,48,0,16,6,4,33,0,14,0,0
Benny Cunningham\CunnBe01,STL,0,0,0,0,0,0,0,0,,4,12,1,5,4,2,16,0,12,0,0
Tavon Austin\AustTa00,STL,0,0,0,0,0,0,0,0,,1,10,0,10,3,2,20,0,17,0,0
Jared Cook\CookJa02,STL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,84,1,59,0,0
Kenny Britt\BritKe00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,31,0,14,0,0
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,30,0,18,0,0
Chris Givens\GiveCh00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,2,0,5,0,0
Stedman Bailey\BailSt01,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Carson Palmer\PalmCa00,ARI,25,36,241,0,1,3,19,18,76.3,1,1,0,1,1,0,0,0,0,1,0
Drew Stanton\StanDr00,ARI,3,5,85,1,0,0,0,48,143.7,2,3,0,4,0,0,0,0,0,0,0
Andre Ellington\ElliAn00,ARI,0,0,0,0,0,0,0,0,,18,23,1,5,5,5,19,0,11,0,0
Marion Grice\GricMa00,ARI,0,0,0,0,0,0,0,0,,1,1,0,1,1,0,0,0,0,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,112,0,18,0,0
John Brown\BrowJo02,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,73,1,48,0,0
Jaron Brown\BrowJa03,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,35,0,15,0,0
John Carlson\CarlJo00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,33,0,26,0,0
Troy Niklas\NiklTr00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Ted Ginn\GinnTe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0
Rob Housler\HousRo01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,11,0,11,0,0
