Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,37,48,389,4,0,3,31,65,127.9,2,-2,0,-1,0,0,0,0,0,1,1
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,17,78,0,14,4,2,14,0,17,0,0
Tim Hightower\HighTi00,NOR,0,0,0,0,0,0,0,0,,11,37,2,9,3,3,11,0,5,0,0
Travaris Cadet\CadeTr00,NOR,0,0,0,0,0,0,0,0,,1,16,0,16,5,5,30,1,10,0,0
John Kuhn\KuhnJo00,NOR,0,0,0,0,0,0,0,0,,1,1,0,1,2,2,1,0,3,0,0
Brandin Cooks\CookBr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,186,2,65,0,0
Willie Snead\SneaWi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,76,0,19,0,0
Michael Thomas\ThomMi05,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,52,1,12,0,0
Coby Fleener\FleeCo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,6,0,0
John Phillips\PhilJo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Brandon Coleman\ColeBr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Carson Palmer\PalmCa00,ARI,28,40,318,2,0,1,9,30,110.2,0,0,0,0,0,0,0,0,0,0,0
Kerwynn Williams\WillKe05,ARI,0,0,0,0,0,0,0,0,,3,63,1,49,0,0,0,0,0,0,0
David Johnson\JohnDa08,ARI,0,0,0,0,0,0,0,0,,12,53,2,13,5,4,55,0,25,0,0
John Brown\BrowJo02,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,81,1,30,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,57,0,13,1,1
Jermaine Gresham\GresJe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,42,0,23,0,0
JJ Nelson\NelsJJ00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,38,1,11,0,0
Brittan Golden\GoldBr00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,23,0,19,1,1
Darren Fells\FellDa01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Andre Ellington\ElliAn00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
