Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jameis Winston\WinsJa00,TAM,17,35,247,2,3,4,23,42,55.3,1,6,0,6,0,0,0,0,0,2,1
Doug Martin\MartDo00,TAM,0,0,0,0,0,0,0,0,,16,42,0,8,0,0,0,0,0,0,0
Charles Sims\SimsCh00,TAM,0,0,0,0,0,0,0,0,,3,4,0,8,5,3,15,0,7,0,0
Cameron Brate\BratCa00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,73,1,22,0,0
Mike Evans\EvanMi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,59,0,18,0,0
Adam Humphries\HumpAd00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,49,1,42,0,0
Freddie Martino\MartFr00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,25,0,25,0,0
Russell Shepard\ShepRu00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,19,0,19,0,0
Alan Cross\CrosAl00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Luke Stocker\StocLu00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Josh Huff\HuffJo00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dak Prescott\PresDa01,DAL,32,36,279,0,0,3,15,23,99.0,4,20,1,15,0,0,0,0,0,0,0
Ezekiel Elliott\ElliEz00,DAL,0,0,0,0,0,0,0,0,,23,159,1,42,3,3,29,0,12,1,0
Darren McFadden\McFaDa00,DAL,0,0,0,0,0,0,0,0,,3,10,0,7,1,1,-2,0,-2,0,0
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,82,0,23,0,0
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,10,51,0,8,1,1
Cole Beasley\BeasCo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,48,0,22,0,0
Terrance Williams\WillTe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,30,0,13,0,0
Brice Butler\ButlBr00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,0
Lance Dunbar\DunbLa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,15,0,0
Lucky Whitehead\WhitLu00,DAL,0,0,0,0,0,0,0,0,,2,-4,0,3,0,0,0,0,0,0,0
