Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Philip Rivers\RivePh00,SDG,29,43,300,4,0,2,10,27,118.4,5,9,0,8,0,0,0,0,0,0,0
Melvin Gordon\GordMe00,SDG,0,0,0,0,0,0,0,0,,14,60,0,14,5,5,20,0,16,0,0
Danny Woodhead\WoodDa02,SDG,0,0,0,0,0,0,0,0,,4,8,0,6,6,6,39,0,11,0,0
Donald Brown\BrowDo00,SDG,0,0,0,0,0,0,0,0,,3,2,0,3,2,0,0,0,0,0,0
Steve Johnson\JohnSt00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,92,1,25,0,0
Dontrelle Inman\InmaDo00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,65,1,23,0,0
Antonio Gates\GateAn00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,53,2,27,0,0
Ladarius Green\GreeLa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
Malcom Floyd\FloyMa00,SDG,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,12,0,12,0,0
Blake Bortles\BortBl00,JAX,30,49,329,2,1,2,11,34,86.2,6,33,0,10,0,0,0,0,0,0,0
T.J. Yeldon\YeldT.00,JAX,0,0,0,0,0,0,0,0,,9,36,0,21,5,4,46,0,20,0,0
Denard Robinson\RobiDe00,JAX,0,0,0,0,0,0,0,0,,3,23,0,19,1,1,9,0,9,0,0
Marqise Lee\LeexMa00,JAX,0,0,0,0,0,0,0,0,,1,10,0,10,1,1,3,0,3,0,0
Julius Thomas\ThomJu00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,116,1,34,0,0
Allen Robinson\RobiAl02,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,56,1,25,0,0
Allen Hurns\HurnAl01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,42,0,29,0,0
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,24,0,24,0,0
Rashad Greene\GreeRa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,17,0,8,0,0
Clay Harbor\HarbCl00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0
Bryan Walters\WaltBr00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0
Tyson Alualu\AluaTy99,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
