Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt McGloin\McGlMa01,OAK,18,31,245,2,1,3,32,48,91.5,2,20,0,20,0,0,0,0,0,2,0
Terrelle Pryor\PryoTe00,OAK,2,5,20,0,0,0,0,11,52.1,3,4,0,8,0,0,0,0,0,0,0
Marcel Reece\ReecMa00,OAK,0,0,0,0,0,,0,0,,19,123,1,63,5,2,38,0,26,0,0
Taiwan Jones\JoneTa00,OAK,0,0,0,0,0,,0,0,,2,3,0,2,1,1,3,0,3,0,0
Rod Streater\StreRo00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,10,7,130,1,48,0,0
Andre Holmes\HolmAn00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,7,3,63,0,40,0,0
Mychal Rivera\RiveMy00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,8,5,21,1,11,0,0
Jamize Olawale\OlawJa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,4,2,10,0,8,0,0
Jacoby Ford\FordJa01,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Geno Smith\SmitGe00,NYJ,16,25,219,1,1,1,10,32,88.6,5,50,1,32,0,0,0,0,0,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,18,76,1,15,0,0,0,0,0,1,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,8,14,0,11,1,1,24,0,24,0,0
Jeremy Kerley\KerlJe00,NYJ,0,0,0,0,0,0,0,0,,1,3,0,3,7,4,41,1,25,0,0
Kellen Winslow\WinsKe01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,61,0,30,0,0
Santonio Holmes\HolmSa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,55,0,32,0,0
David Nelson\NelsDa01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,32,0,11,0,0
Tommy Bohanon\BohaTo00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
