Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ben Roethlisberger\RoetBe00,PIT,25,37,364,1,1,3,23,81,97.1,5,15,0,11,0,0,0,0,0,2,
Rashard Mendenhall\MendRa00,PIT,0,0,0,0,0,0,0,0,,18,37,0,15,4,3,9,0,5,0,
Mewelde Moore\MoorMe00,PIT,0,0,0,0,0,0,0,0,,2,9,0,5,1,1,22,0,22,0,
Isaac Redman\RedmIs20,PIT,0,0,0,0,0,0,0,0,,3,6,0,3,0,0,0,0,0,0,
Mike Wallace\WallMi00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,144,1,81,0,
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,75,0,21,0,
Heath Miller\MillHe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,71,0,30,0,
Emmanuel Sanders\SandEm00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,21,0,18,0,
Hines Ward\WardHi00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,17,0,11,0,
David Johnson\JohnDa05,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,
Weslye Saunders\SaunWe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,
Kerry Collins\CollKe00,IND,13,29,93,0,0,0,0,29,52.8,0,0,0,0,0,0,0,0,0,0,
Curtis Painter\PainCu00,IND,5,11,60,0,0,1,9,27,62.7,0,0,0,0,0,0,0,0,0,1,
Joseph Addai\AddaJo00,IND,0,0,0,0,0,0,0,0,,17,86,1,11,2,1,2,0,2,0,
Delone Carter\CartDe01,IND,0,0,0,0,0,0,0,0,,4,11,0,6,1,0,0,0,0,0,
Pierre Garcon\GarcPi00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,82,0,29,0,
Austin Collie\CollAu00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,29,0,11,0,
Reggie Wayne\WaynRe00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,13,3,24,0,11,0,
Dallas Clark\ClarDa00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,12,0,6,0,
Brody Eldridge\EldrBr00,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,
