Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Fitzpatrick\FitzRy00,NYJ,26,39,299,1,1,2,0,43,87.4,5,13,0,8,0,0,0,0,0,0,0
Chris Ivory\IvorCh00,NYJ,0,0,0,0,0,0,0,0,,13,37,0,8,2,1,5,0,5,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,6,25,1,12,7,7,54,0,19,0,0
Brandon Marshall\MarsBr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,74,0,25,0,0
Eric Decker\DeckEr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,55,1,13,0,0
Kenbrell Thompkins\ThomKe02,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,50,0,43,0,0
Quincy Enunwa\EnunQu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,49,0,24,0,0
Kellen Davis\DaviKe01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Stevan Ridley\RidlSt00,NYJ,0,0,0,0,0,0,0,0,,2,-2,0,0,2,1,3,0,3,0,0
Kellen Moore\MoorKe02,DAL,15,25,158,1,3,1,0,23,52.2,0,0,0,0,0,0,0,0,0,0,0
Matt Cassel\CassMa00,DAL,3,8,37,0,1,1,19,17,13.0,0,0,0,0,0,0,0,0,0,0,0
Darren McFadden\McFaDa00,DAL,0,0,0,0,0,0,0,0,,16,100,0,33,3,2,13,0,8,0,0
Lucky Whitehead\WhitLu00,DAL,0,0,0,0,0,0,0,0,,2,32,0,33,0,0,0,0,0,0,0
Robert Turbin\TurbRo00,DAL,0,0,0,0,0,0,0,0,,3,1,0,2,0,0,0,0,0,0,0
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,50,1,15,0,0
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,49,0,15,0,0
Cole Beasley\BeasCo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,37,0,23,0,0
James Hanna\HannJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Brice Butler\ButlBr00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
Terrance Williams\WillTe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,13,0,14,0,0
