Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Ryan\RyanMa00,ATL,24,36,285,2,0,1,5,45,109.1,2,17,0,18,0,0,0,0,0,0,0
Devonta Freeman\FreeDe00,ATL,0,0,0,0,0,0,0,0,,30,141,3,17,5,5,52,0,35,0,0
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,20,12,164,2,45,0,0
Leonard Hankerson\HankLe00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,45,0,21,0,0
Jacob Tamme\TammJa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Levine Toilolo\ToilLe00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Nick Williams\WillNi02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Patrick DiMarco\DiMaPa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Brandon Weeden\WeedBr00,DAL,22,26,232,0,1,2,12,22,87.8,0,0,0,0,0,0,0,0,0,0,0
Joseph Randle\RandJo01,DAL,0,0,0,0,0,0,0,0,,14,87,3,37,2,2,18,0,9,0,0
Darren McFadden\McFaDa00,DAL,0,0,0,0,0,0,0,0,,6,35,1,10,0,0,0,0,0,0,0
Lance Dunbar\DunbLa00,DAL,0,0,0,0,0,0,0,0,,1,5,0,5,10,10,100,0,22,0,0
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,65,0,19,0,0
Cole Beasley\BeasCo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,49,0,20,0,0
Terrance Williams\WillTe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
